"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.499827250E0,-1.698530652E-2,-1.223189905E-1,1.379234642E-1
3.509798250E0,-1.189174410E-2,-9.859848022E-2,1.495324522E-1
3.519768250E0,-2.200226299E-3,-9.561830014E-2,1.535581350E-1
3.529738250E0,2.935183980E-2,-9.741274267E-2,1.706646830E-1
3.539709250E0,6.085710973E-2,-9.025289863E-2,2.110150605E-1
3.549679250E0,8.495924622E-2,-7.166403532E-2,2.693662345E-1
3.559650250E0,9.410551935E-2,-2.967518754E-2,3.300446570E-1
3.569620250E0,9.280456603E-2,2.983101644E-2,3.732866645E-1
3.579590250E0,7.576593012E-2,5.088632926E-2,3.752237856E-1
3.589561250E0,8.147228509E-2,3.598833829E-2,3.591787517E-1
3.599531250E0,1.148519889E-1,2.739192219E-3,3.403443694E-1
3.609501250E0,1.501335502E-1,-2.634119615E-2,3.385065198E-1
3.619472250E0,1.730074286E-1,-2.895164117E-2,3.735053837E-1
3.629442250E0,1.782493293E-1,-2.208627760E-2,4.151849449E-1
3.639413250E0,1.746216714E-1,-2.234049700E-2,4.428207874E-1
3.649383250E0,1.816414893E-1,-4.634143412E-2,4.396691918E-1
3.659353250E0,2.009111494E-1,-9.339892119E-2,4.264530540E-1
3.669324250E0,2.338347435E-1,-1.386667937E-1,4.165503681E-1
3.679294250E0,2.661767006E-1,-1.495620459E-1,3.889436424E-1
3.689265250E0,2.679154873E-1,-1.575113088E-1,3.566560149E-1
3.699235250E0,2.427242845E-1,-1.972760856E-1,3.331725597E-1
3.709205250E0,2.000069171E-1,-2.352120131E-1,3.228538930E-1
3.719176250E0,1.719507873E-1,-2.337613851E-1,3.271844685E-1
3.729146250E0,1.659333706E-1,-1.206939667E-1,3.524389565E-1
3.739116250E0,1.696062237E-1,1.090452746E-1,4.020538628E-1
3.749087250E0,1.706240922E-1,3.737760186E-1,4.574633241E-1
3.759057250E0,1.290505528E-1,5.677433014E-1,4.910337627E-1
3.769028250E0,4.984573647E-2,6.023260355E-1,5.180962682E-1
3.778998250E0,3.624106571E-2,4.456143379E-1,5.037686229E-1
