"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.571949017E1,-4.287595367E1,-1.378902435E1,-2.603268433E1
1.572946117E1,-4.262917328E1,-1.344282532E1,-2.648175049E1
1.573943217E1,-4.254518890E1,-1.307129669E1,-2.703100586E1
1.574940317E1,-4.239366150E1,-1.319699097E1,-2.733020020E1
1.575937317E1,-4.219712067E1,-1.294184875E1,-2.724914551E1
1.576934417E1,-4.210015869E1,-1.268170929E1,-2.778845215E1
1.577931517E1,-4.169887543E1,-1.254361725E1,-2.800466919E1
1.578928617E1,-4.152603912E1,-1.227127075E1,-2.838665771E1
1.579925717E1,-4.130263519E1,-1.208614349E1,-2.904946899E1
1.580922817E1,-4.095880127E1,-1.181843567E1,-2.923062134E1
1.581919817E1,-4.066651154E1,-1.187902069E1,-2.948550415E1
1.582916917E1,-4.066654968E1,-1.150276184E1,-2.990652466E1
1.583914017E1,-4.050251770E1,-1.122868347E1,-2.977532959E1
1.584911117E1,-4.037310791E1,-1.108589172E1,-3.000997925E1
1.585908217E1,-4.031840515E1,-1.111148834E1,-3.022964478E1
1.586905317E1,-4.010453033E1,-1.083645630E1,-3.019540405E1
1.587902317E1,-4.003242493E1,-1.076178741E1,-3.027175903E1
1.588899417E1,-3.974605560E1,-1.076245880E1,-3.053448486E1
1.589896517E1,-3.950767517E1,-1.086400604E1,-3.101657104E1
1.590893617E1,-3.944044495E1,-1.059355927E1,-3.096160889E1
1.591890717E1,-3.926360321E1,-1.059437561E1,-3.141680908E1
1.592887817E1,-3.899878693E1,-1.054206848E1,-3.155889893E1
1.593884817E1,-3.893943024E1,-1.047647095E1,-3.180233765E1
1.594881917E1,-3.892444611E1,-1.045594788E1,-3.179492188E1
1.595879017E1,-3.900607300E1,-1.030100250E1,-3.174758911E1
1.596876117E1,-3.878575897E1,-1.005130768E1,-3.203216553E1
1.597873217E1,-3.858761597E1,-1.003631592E1,-3.229232788E1
1.598870317E1,-3.859626007E1,-9.916297913E0,-3.218917847E1
1.599867317E1,-3.855091858E1,-9.876091003E0,-3.241961670E1
1.600864417E1,-3.849321747E1,-9.573211670E0,-3.209317017E1
1.601861517E1,-3.838700867E1,-9.494155884E0,-3.243173218E1
1.602858617E1,-3.842948151E1,-9.301826477E0,-3.204812622E1
1.603855717E1,-3.852555847E1,-9.173889160E0,-3.230368042E1
1.604852817E1,-3.841390228E1,-9.150268555E0,-3.220004272E1
1.605849817E1,-3.849887848E1,-8.974456787E0,-3.228411865E1
1.606846917E1,-3.866726685E1,-8.637985229E0,-3.225433350E1
1.607844017E1,-3.863426971E1,-8.687400818E0,-3.232223511E1
1.608841117E1,-3.870024109E1,-8.686172485E0,-3.237866211E1
1.609838217E1,-3.881648254E1,-8.512512207E0,-3.224600220E1
1.610835317E1,-3.897679138E1,-8.131820679E0,-3.207019043E1
