"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.845304033E1,-3.237091064E0,-3.519909286E1,-2.624844360E1
2.846301033E1,-3.289550781E0,-3.532625580E1,-2.653063965E1
2.847298033E1,-3.144973755E0,-3.521364212E1,-2.598666382E1
2.848295033E1,-3.022369385E0,-3.538495636E1,-2.601617432E1
2.849292033E1,-3.189743042E0,-3.533594894E1,-2.625491333E1
2.850289033E1,-3.017028809E0,-3.562601089E1,-2.585357666E1
2.851286033E1,-3.140243530E0,-3.569135284E1,-2.527081299E1
2.852283033E1,-2.961959839E0,-3.608936691E1,-2.521984863E1
2.853280033E1,-3.004882812E0,-3.601953888E1,-2.475082397E1
2.854277033E1,-2.997329712E0,-3.618469238E1,-2.457223511E1
2.855274033E1,-3.181777954E0,-3.617492294E1,-2.511611938E1
2.856271133E1,-3.238891602E0,-3.638837814E1,-2.436642456E1
2.857268133E1,-3.548843384E0,-3.644751358E1,-2.418466187E1
2.858265133E1,-3.536483765E0,-3.646181107E1,-2.380883789E1
2.859262133E1,-3.549026489E0,-3.666708374E1,-2.395791626E1
2.860259133E1,-3.680633545E0,-3.680562973E1,-2.394375610E1
2.861256133E1,-3.581100464E0,-3.708657837E1,-2.349166870E1
2.862253133E1,-3.775741577E0,-3.739008713E1,-2.274136353E1
